,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000250198,2.77794143,-2.647252874,1.197106181,-2.211376831,0.027009753,NA
ENSG00000250202,1.315409696,0.121806707,1.350336765,0.090204688,0.928124559,NA
ENSG00000250220,2.871838198,-0.555117075,0.880865498,-0.630195048,0.528566979,NA
ENSG00000250222,1.873310445,0.007722304,1.040927295,0.007418678,0.994080806,NA
ENSG00000250227,13.52600815,0.468470366,0.430788652,1.087471464,0.276828503,0.581807451
ENSG00000250240,5.096031171,1.038087449,0.736503253,1.409481146,0.158692945,0.424529946
ENSG00000250241,1.592420851,-0.462442556,1.400909841,-0.330101583,0.741323207,NA
ENSG00000250251,1049.15422,0.401487242,0.192098326,2.090009056,0.036616986,0.163863362
ENSG00000250273,38.27890139,0.152431343,0.270415948,0.563692134,0.572963672,0.821576969
ENSG00000250280,1.182045738,0.240538053,1.543279421,0.155861635,0.876142087,NA
ENSG00000250286,4.120586677,-1.622424561,0.779178687,-2.082223998,0.037322014,0.165769938
ENSG00000250295,64.26773432,-0.161822777,0.445256753,-0.363436997,0.716278469,0.901798632
ENSG00000250303,120.3912062,-0.193592847,0.171159347,-1.131067926,0.258026503,0.56085435
ENSG00000250305,427.5134985,-0.093223701,0.216744885,-0.430107963,0.667117108,0.87740837
ENSG00000250312,83.8276489,-0.06111687,0.311874033,-0.195966523,0.844636369,0.951418832
ENSG00000250317,411.2720959,-0.100590362,0.129013898,-0.779686252,0.435575573,0.729259403
ENSG00000250318,14.08807215,0.352845272,0.438533642,0.804602517,0.421049089,0.717836389
ENSG00000250320,17.02568704,0.625057156,0.444565601,1.405995323,0.159725514,0.426103007
ENSG00000250321,6.098916934,-0.632772225,0.632324529,-1.000708016,0.316967991,0.625009696
ENSG00000250326,6.501413249,-1.026555349,0.605019704,-1.696730441,0.089747635,0.300054956
ENSG00000250327,5.594536633,-1.040541916,0.800483767,-1.299891339,0.193638214,0.476717608
ENSG00000250332,5.435341153,0.521838859,0.676757228,0.771087234,0.440655227,0.732701219
ENSG00000250337,28.02851675,-0.607232013,0.474266457,-1.280360447,0.200418398,0.486258866
ENSG00000250343,2.706744112,-3.146012488,1.473672061,-2.134811788,0.032776387,NA
ENSG00000250365,4.940751037,0.407289427,0.696933314,0.584402294,0.558949684,0.812716812
ENSG00000250397,48.34725597,-0.301721736,0.228141675,-1.322519162,0.185995333,0.464862113
ENSG00000250403,5.452379606,-0.41396084,0.735347192,-0.562946108,0.573471582,0.822019084
ENSG00000250404,9.524789531,-0.991924896,0.555606138,-1.785302264,0.074212302,0.263979049
ENSG00000250410,1.918722457,-0.418856686,1.181744458,-0.354439307,0.723009681,NA
ENSG00000250412,12.95197912,-0.10939677,0.422553085,-0.258894737,0.795716459,0.933760483
ENSG00000250432,1.269415506,-0.943680957,1.643328844,-0.574249616,0.565798899,NA
ENSG00000250444,4.642436112,0.524190577,0.818168227,0.640688015,0.521725402,0.79117674
ENSG00000250451,1.089374397,2.847309187,1.802863712,1.579325807,0.114261345,NA
ENSG00000250461,29.70062201,-0.352821497,0.281187546,-1.254755064,0.20956769,0.499054572
ENSG00000250462,164.7234769,0.035141272,0.151341371,0.232198714,0.816383677,0.941769216
ENSG00000250470,2.300715612,-0.033676434,1.00701069,-0.033441982,0.973322131,NA
ENSG00000250471,32.26282118,-0.167436527,0.263795222,-0.634721605,0.525610001,0.792499833
ENSG00000250474,4.08110436,0.255391929,0.734766147,0.347582601,0.728153675,0.907238105
ENSG00000250479,60.82540563,-0.113165401,0.231934235,-0.487920213,0.625606357,0.851544169
ENSG00000250483,7.397502829,-0.520995167,0.599394816,-0.86920199,0.384736659,0.688324645
ENSG00000250486,10.96069846,-0.933679366,0.712920601,-1.30965407,0.190312888,0.471683961
ENSG00000250492,18.15559627,-0.017562736,0.391495958,-0.04486058,0.964218438,0.990261878
ENSG00000250506,6.295832334,0.028499296,0.657861668,0.043321108,0.965445565,0.990494219
ENSG00000250508,3.375774417,-1.379272842,1.276570012,-1.080452172,0.279940874,NA
ENSG00000250510,135.3342951,-0.207636721,0.173070341,-1.19972446,0.23024637,0.528227682
ENSG00000250535,28.18593127,0.169311763,0.468030987,0.361753319,0.717536379,0.902739983
ENSG00000250536,26.86380187,0.47027226,0.360624277,1.304050476,0.192216373,0.474397972
ENSG00000250539,5.488776902,-1.774284543,0.801231332,-2.214447279,0.026798026,0.131993021
ENSG00000250548,2.309851497,-1.075881862,1.524460694,-0.705745885,0.480346181,NA
ENSG00000250551,1.271199509,-2.871500405,1.499962925,-1.914380921,0.055571502,NA
ENSG00000250565,54.43525463,-0.03718002,0.253265779,-0.146802381,0.883288005,0.963839098
ENSG00000250568,5.889333863,-0.141784531,0.613826697,-0.230984627,0.817326745,0.9424001
ENSG00000250569,9.398747055,-0.377376753,0.5769998,-0.654032727,0.513090721,0.78636211
ENSG00000250571,211.0899445,-0.030876846,0.165547228,-0.186513819,0.852041843,0.953946758
ENSG00000250575,7.081265093,-0.740479631,0.597049673,-1.240231198,0.214889892,0.506813187
ENSG00000250588,22.4364844,1.052645621,0.398526172,2.641346277,0.008257727,0.054857881
ENSG00000250602,5.474862799,0.603678713,0.733916024,0.822544669,0.410766975,0.709172006
ENSG00000250608,4.076305374,0.141286363,0.708014054,0.199553049,0.841830151,0.94993038
ENSG00000250616,9.45060299,1.042727709,0.654689452,1.592705834,0.111226198,0.343317204
ENSG00000250629,1.092040833,0.534264592,1.470963808,0.363207164,0.716450137,NA
ENSG00000250645,2.169233964,-1.811193234,1.215293199,-1.490334378,0.136136338,NA
ENSG00000250651,2.027253106,-1.79659763,1.232772208,-1.457363833,0.145015975,NA
ENSG00000250657,4.805638369,-3.375139208,1.069097704,-3.156997902,0.001594025,0.015296492
ENSG00000250658,6.349362089,-0.65825233,1.528858019,-0.430551642,0.666794409,0.87740837
ENSG00000250659,1.636433687,0.158072447,1.225752541,0.12895951,0.897389687,NA
ENSG00000250687,22.80843656,-0.591190236,0.395210708,-1.495886181,0.134683318,0.385803512
ENSG00000250699,1.149333333,0.626809251,1.334824765,0.469581677,0.638653918,NA
ENSG00000250722,3152.701174,0.476043154,0.245965921,1.935402886,0.052940875,0.211325053
ENSG00000250731,12.22112635,0.2131246,0.435171466,0.489748563,0.624311833,0.851084891
ENSG00000250742,97.6708851,0.051491473,0.838343593,0.061420488,0.951024336,0.986759972
ENSG00000250746,260.3306349,0.079314743,0.37334535,0.212443366,0.831761157,0.947240674
ENSG00000250748,14.92307955,0.022264905,0.437272735,0.050917662,0.959391132,0.98887203
ENSG00000250762,1.206629677,1.327398593,1.352794943,0.981226756,0.326480933,NA
ENSG00000250764,1.981016262,-1.003050979,1.312701756,-0.764111859,0.444800586,NA
ENSG00000250765,7.592502988,0.207973217,0.76229975,0.27282341,0.784988963,0.928722888
ENSG00000250786,349.0883514,-0.130201858,0.258901869,-0.502900419,0.615034287,0.846476561
ENSG00000250790,3.660984582,0.506110895,0.904284463,0.559681069,0.575696997,NA
ENSG00000250794,9.397009893,-0.224778735,0.562614186,-0.399525537,0.689506011,0.889599467
ENSG00000250802,8.754056493,-0.846334961,0.595450241,-1.421336163,0.155219055,0.419727783
ENSG00000250821,3.30754982,0.100234236,1.244205617,0.080560829,0.935791219,NA
ENSG00000250829,2.665523688,-0.48943477,1.021648014,-0.479063986,0.631893109,NA
ENSG00000250846,2.297847215,0.010414291,1.352721588,0.007698769,0.993857332,NA
ENSG00000250848,28.11653846,-0.076539175,0.279320359,-0.274019322,0.784069773,0.928399894
ENSG00000250859,5.917701347,0.836215944,0.685991838,1.218988183,0.222848677,0.517594262
ENSG00000250867,2.326029383,0.33464412,0.958407735,0.349166756,0.726964122,NA
ENSG00000250878,2.773752045,-0.218141621,1.192812775,-0.182880017,0.854892162,NA
ENSG00000250889,15.51632815,1.213331215,0.613712274,1.977035928,0.048037569,0.197855477
ENSG00000250892,3.214610498,-0.28964918,0.798172351,-0.36289052,0.716686669,NA
ENSG00000250896,93.99380879,0.415338507,0.22209899,1.870060317,0.061475442,0.233983695
ENSG00000250899,54.41685376,1.005552812,0.267252431,3.762558143,0.000168184,0.002387904
ENSG00000250903,95.03615951,-0.450836119,0.197508311,-2.28261847,0.022452852,0.115899544
ENSG00000250906,1.847630979,1.129005466,1.430258843,0.789371428,0.42989495,NA
ENSG00000250909,1.986540562,-0.25710419,1.307126749,-0.196694154,0.844066885,NA
ENSG00000250910,1.369031654,-0.517993512,1.399734039,-0.370065668,0.711333562,NA
ENSG00000250918,2.190278536,0.51759946,0.977380108,0.529578467,0.596404227,NA
ENSG00000250927,1.87291287,-2.331934763,2.285261693,-1.020423512,0.307527648,NA
ENSG00000250934,4.863723048,3.195064758,0.945288501,3.379989026,0.000724887,0.008139511
ENSG00000250938,4.303738382,0.277340399,0.703016218,0.394500712,0.693211402,0.891880665
ENSG00000250948,1.102674751,-0.478195131,1.483286699,-0.322388875,0.747158111,NA
ENSG00000250950,11.54257246,-0.385007519,0.539913394,-0.713091254,0.475789291,0.758322641
ENSG00000250959,36.19373275,-0.042182547,0.299081965,-0.14104009,0.887838272,0.966036233
ENSG00000250961,2.181192634,3.057712645,1.386599178,2.20518856,0.027440866,NA
ENSG00000250966,59.47146997,-0.288865733,0.246306945,-1.172787609,0.240880988,0.541548456
ENSG00000250971,3.102607162,0.706209682,1.09335077,0.645913188,0.518335578,NA
ENSG00000250978,56.31855663,6.300228015,0.668047338,9.430810746,4.07E-21,1.34E-18
ENSG00000250979,27.69008506,-0.818831461,0.605836669,-1.35157131,0.176512494,0.452145996
ENSG00000250982,3.484334375,-0.084326695,1.187152644,-0.071032732,0.943371705,NA
ENSG00000250988,6.375015081,-0.02047864,0.669709557,-0.03057839,0.975605776,0.993870522
ENSG00000250990,5.379746417,0.132472437,0.626630158,0.211404503,0.832571643,0.947387135
ENSG00000250999,7.544708175,-0.141858618,0.632086817,-0.22442901,0.8224235,0.944144869
ENSG00000251000,2.190007846,-0.287394656,1.094212519,-0.26264976,0.792820543,NA
ENSG00000251003,3.637750947,-2.320305455,1.011362792,-2.294236523,0.021776916,NA
ENSG00000251007,2.326029383,0.33464412,0.958407735,0.349166756,0.726964122,NA
ENSG00000251022,354.2031,0.065914258,0.203796606,0.323431581,0.746368416,0.914706134
ENSG00000251023,2.723438431,0.338731406,0.900296877,0.37624412,0.706735418,NA
ENSG00000251034,34.94523978,0.603916493,0.283625419,2.129274928,0.033231521,0.153791838
ENSG00000251050,3.065223227,-0.906795392,0.84451369,-1.073748599,0.282935373,NA
ENSG00000251056,1.688315219,-0.213603798,1.572115446,-0.135870301,0.891923814,NA
ENSG00000251066,10.68846172,0.06998887,0.525785534,0.133112962,0.894104044,0.968752999
ENSG00000251070,28.73044164,-0.363144956,0.303369965,-1.197036616,0.231292283,0.529559542
ENSG00000251073,1.781089058,0.652523294,1.187749987,0.549377647,0.582746311,NA
ENSG00000251079,17.78117657,-0.688270935,0.407647744,-1.688396278,0.091335184,0.303325053
ENSG00000251095,2.793109712,0.710538502,0.935002958,0.759931822,0.447295339,NA
ENSG00000251102,48.090195,-0.018880282,0.221646236,-0.085182057,0.932116655,0.98035211
ENSG00000251136,45.56472735,0.094186057,0.230325676,0.408925564,0.682594288,0.885630311
ENSG00000251141,34.83893501,-0.347957548,0.2876743,-1.209553818,0.226450148,0.522369971
ENSG00000251143,12.29083045,-0.156325813,0.537664166,-0.29074992,0.771242589,0.923723135
ENSG00000251144,6.653774921,-0.104782131,0.801805408,-0.130682744,0.896026283,0.969586992
ENSG00000251155,2.63334572,-0.297066149,0.916228773,-0.324227046,0.745766147,NA
ENSG00000251158,5.978071825,-0.008834357,0.939348623,-0.009404769,0.992496191,0.998190958
ENSG00000251161,2.749757361,1.243192514,1.050000645,1.183992144,0.236416173,NA
ENSG00000251179,23.27390656,0.028229802,0.33886285,0.083307457,0.933607071,0.980829369
ENSG00000251180,2.862200852,-0.875557475,0.854424697,-1.024733341,0.305489026,NA
ENSG00000251188,1.893998615,-0.60511653,1.231659281,-0.491301888,0.623212945,NA
ENSG00000251189,1.26758671,0.147230809,1.921591179,0.076619216,0.938926472,NA
ENSG00000251192,131.2006787,-0.116263171,0.169197682,-0.687143996,0.491991992,0.771066599
ENSG00000251194,10.90719793,-0.487507756,0.469777404,-1.037742027,0.299390173,0.606653833
ENSG00000251196,309.7134322,-0.007558115,0.145644304,-0.051894338,0.958612885,0.988665111
ENSG00000251209,1.890903565,0.293968995,1.901764458,0.154576974,0.877154824,NA
ENSG00000251229,1.584013196,-0.045093854,1.256723011,-0.035882095,0.971376373,NA
ENSG00000251247,76.3466478,0.189969562,0.191901075,0.989934854,0.322205962,0.631013803
ENSG00000251257,3.255390998,0.425720008,0.859757161,0.495163085,0.620485006,NA
ENSG00000251258,1.465640382,-0.723633967,1.802914653,-0.401368953,0.688148504,NA
ENSG00000251259,228.897491,0.108437891,0.162631856,0.666769068,0.504919653,0.780449492
ENSG00000251271,3.905590247,-0.471732928,0.889903062,-0.530094734,0.59604625,0.835580975
ENSG00000251273,19.49773623,0.170042844,0.355628808,0.478146991,0.632545589,0.856494633
ENSG00000251279,1.843849122,-1.579349869,1.367050339,-1.155297522,0.24796861,NA
ENSG00000251287,10.64226796,-0.04400767,0.448928382,-0.098028263,0.92190985,0.977538136
ENSG00000251288,1.330570578,-0.155557071,1.432381132,-0.108600335,0.913519495,NA
ENSG00000251299,1.290965196,-1.811171423,1.526748294,-1.186293399,0.235506453,NA
ENSG00000251301,4.355466485,2.384607846,0.898494677,2.654003309,0.007954305,0.053187553
ENSG00000251314,14.00099971,-0.28686698,0.458257903,-0.625994617,0.531318472,0.796003106
ENSG00000251322,70.20030223,-0.463915448,0.377603791,-1.228577306,0.219230329,0.513411195
ENSG00000251323,1.297229616,-2.058254388,1.450778323,-1.418724249,0.155979425,NA
ENSG00000251330,3.389223734,-0.080601953,0.786810895,-0.102441329,0.918406381,NA
ENSG00000251333,82.87746871,0.181901269,0.208303539,0.873250976,0.382526295,0.686010016
ENSG00000251348,50.61095955,0.908055571,0.44563452,2.037668828,0.041583064,0.178206217
ENSG00000251359,12.99861969,-0.678225877,0.524280508,-1.293631684,0.195792673,0.480032229
ENSG00000251364,47.93544288,0.28493872,0.393335778,0.724415973,0.468810396,0.753328399
ENSG00000251369,141.9003789,-0.189876735,0.198021843,-0.958867629,0.337625434,0.646833821
ENSG00000251396,20.27054678,-0.032008327,0.477403005,-0.067046765,0.946544474,0.984656496
ENSG00000251400,33.34425568,0.693903107,0.372399667,1.86332902,0.06241599,0.235966013
ENSG00000251402,4.953961955,-0.231285054,0.740593506,-0.312296897,0.754814898,0.917911707
ENSG00000251411,2.884765679,0.669637434,0.94890375,0.705695845,0.480377305,NA
ENSG00000251414,9.238445901,0.053500977,0.577634536,0.092620807,0.926204813,0.978716478
ENSG00000251417,15.73792872,0.194893103,0.437362136,0.44561037,0.655878719,0.869761319
ENSG00000251429,108.8900793,0.239758419,0.187463521,1.278960396,0.200911003,0.487133129
ENSG00000251432,40.22903576,-0.551632874,0.350741673,-1.572761141,0.115774137,0.350834459
ENSG00000251442,33.85943289,-0.302954363,0.443514899,-0.683075955,0.494558849,0.773048328
ENSG00000251450,2.131154821,-0.12976444,1.1656839,-0.111320436,0.91136225,NA
ENSG00000251451,1.364857904,0.554952159,1.561146832,0.355477235,0.722232097,NA
ENSG00000251455,3.564500974,-0.422680202,0.808746755,-0.52263604,0.601227555,NA
ENSG00000251474,201.6439645,-0.088259222,0.132677691,-0.665215238,0.505912835,0.781257947
ENSG00000251485,2.71959567,0.153348628,1.178889662,0.130078864,0.896504032,NA
ENSG00000251493,5.513215551,-0.09615109,0.626377919,-0.15350332,0.878001372,0.961774747
ENSG00000251495,197.7615795,0.173875264,0.197876073,0.878707876,0.379559687,0.684144613
ENSG00000251510,2.250336097,-1.052459342,1.218738315,-0.863564663,0.387827083,NA
ENSG00000251520,1.870455455,-0.492782544,1.26881797,-0.388379228,0.697735414,NA
ENSG00000251523,2.339249352,0.654478068,0.987389787,0.662836578,0.507435224,NA
ENSG00000251533,3.342076267,-0.135444758,1.037389805,-0.130563032,0.896120989,NA
ENSG00000251548,24.32676357,0.443349851,0.324920021,1.364489172,0.17241366,0.44629769
ENSG00000251555,3.467799396,-0.512978117,0.849871047,-0.603595238,0.546112779,NA
ENSG00000251562,8175.446449,-0.022918243,0.13086044,-0.175134999,0.860973558,0.956732174
ENSG00000251580,7.68421633,0.252698265,0.55599643,0.454496201,0.649471726,0.866166124
ENSG00000251593,33.65418118,0.076359094,0.284946374,0.267977067,0.788716972,0.930393568
ENSG00000251595,8.559662185,0.114063883,0.656907272,0.173637723,0.862150183,0.956732174
ENSG00000251596,2.030117055,0.367458125,1.280937575,0.286866536,0.774214514,NA
ENSG00000251600,5.706193176,0.090863253,0.641963473,0.141539599,0.887443679,0.965763409
ENSG00000251602,48.00835736,-0.688350139,0.242585884,-2.837552322,0.00454609,0.034682853
ENSG00000251615,121.8436753,-0.077501655,0.23560835,-0.328942735,0.742198972,0.912940862
ENSG00000251624,12.0932661,0.106365813,0.437895384,0.242902339,0.808081054,0.938073905
ENSG00000251632,3.061996547,-0.24972294,1.122871711,-0.222396679,0.824005096,NA
ENSG00000251634,155.5289569,-0.420128097,0.243687666,-1.724043341,0.084700019,0.28889625
ENSG00000251661,29.63091611,-0.128861825,0.352925677,-0.365124539,0.715018444,0.901351591
ENSG00000251666,2.553049613,0.782004053,0.992501559,0.787912166,0.430748085,NA
ENSG00000251667,2.369242362,-0.57830667,1.129769128,-0.511880397,0.608734719,NA
ENSG00000251669,31.45841707,-0.928035486,0.317102744,-2.926608187,0.003426803,0.027974608
ENSG00000251675,5.321142443,0.300490587,0.668246856,0.449670035,0.652948381,0.867810135
ENSG00000251695,1.195650204,-1.766403939,1.473477243,-1.198799607,0.230605875,NA
ENSG00000251728,1.404442268,0.121496751,1.200608503,0.101195978,0.91939489,NA
ENSG00000251739,3.028588499,-0.84951345,0.916370117,-0.927041851,0.353904805,NA
ENSG00000251768,1.702306265,0.082548835,1.160227222,0.071148852,0.943279289,NA
ENSG00000251775,1.468838804,1.272154958,1.333576401,0.953942314,0.340112843,NA
ENSG00000251795,10.92698435,0.073897619,0.453792131,0.162844646,0.870640755,0.958615815
ENSG00000251819,1.393117659,-2.001984778,1.616245375,-1.238663886,0.215469998,NA
ENSG00000251867,21.2876072,0.468978112,0.38261558,1.225716191,0.220305495,0.51470765
ENSG00000251991,1.759814929,-3.370112508,1.483794007,-2.271280577,0.023129998,NA
ENSG00000251992,1.905603235,-0.241495875,1.20094826,-0.201087659,0.840630031,NA
ENSG00000251994,3.096759724,-0.043156028,0.892818188,-0.04833686,0.961447779,NA
ENSG00000252026,3.171712014,1.223349115,0.963146633,1.270158741,0.204028091,NA
ENSG00000252105,3.523328894,0.148331149,0.811322604,0.182826348,0.854934274,NA
ENSG00000252106,1.478558215,-0.530936343,1.553959121,-0.341666866,0.73260161,NA
ENSG00000252149,7.010909772,-0.359816782,0.632617757,-0.568774394,0.569509254,0.819493878
ENSG00000252150,1.839463813,-0.807674897,1.080680198,-0.74737642,0.454836375,NA
ENSG00000252192,1.619813774,0.07200119,1.125770773,0.063957239,0.949004276,NA
ENSG00000252206,1.19364605,0.221946432,1.631826477,0.13601105,0.891812546,NA
ENSG00000252328,2.415000344,-0.095824467,1.07351155,-0.089262633,0.92887319,NA
ENSG00000252412,2.946605455,1.118620376,1.030658595,1.085345216,0.277768786,NA
ENSG00000252419,8.633344369,-0.203613574,0.515728602,-0.394807605,0.692984882,0.891651523
ENSG00000252447,13.75219219,-0.446362668,0.429648105,-1.038902912,0.298849892,0.606089756
